,Unnamed: 0,label,p_title,sent_length,word_length,Stops_ratio,Num_Punctuation,category_Berita,category_Ekonomi&Bisnis,category_Lain,category_Lifestyle,category_Olahraga,category_Otomotif,category_Religi,category_Selebriti&Entertainment,category_Teknologi,source_Kompas.com,source_detik.com,source_fimela.com,source_kapanlagi.com,source_liputan6.com,source_okezone.com,source_posmetro-medan.com,source_republika.co.id,source_sindonews.com,source_tempo.co,source_tribunnews.com,source_wowkeren.com
14027,14027,non-clickbait,drama comeback menit jojo permalukan axelsen final,7,5.75,0.125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14028,14028,non-clickbait,menjajal jaringan ngebut smartfren kawasan wisata bromo,7,6.375,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14029,14029,clickbait,terima telepon misterius keluarga vietnam takut anaknya korban kontainer mayat,10,6.9,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14030,14030,non-clickbait,pakar hukum tata negara pengangkatan wamen sah konstitusional,8,6.2,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14031,14031,non-clickbait,lapangan akses jalan gbt dibenahi standar fifa,7,5.3,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14032,14032,non-clickbait,fresh market bintaro serahterimakan puluhan ruko ratusan kios,8,6.333333333,0.111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14033,14033,non-clickbait,truk dakar rally hino sukses membetot perhatian pengunjung tms,9,6.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14034,14034,non-clickbait,gagal manfaatkan penalti chelsea dipermalukan valencia,6,8.166666667000001,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14035,14035,non-clickbait,performa pembalap toro rosso terbaik latihan bebas gp meksiko,9,5.5,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14036,14036,non-clickbait,wishnutama kawal janji arief kek pangandaran cikidang,7,6.1,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14037,14037,non-clickbait,posisi juventus terancam ditahan imbang lecce,6,6.285714286,0.14285714300000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14038,14038,non-clickbait,ingatkan bahaya siber bssn ajak anak muda perkuat ketahanan nasional,10,5.9,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14039,14039,non-clickbait,dandim sarko materi wasbang lokasi persami,6,5.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14040,14040,clickbait,reus messi main,3,4.5,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14041,14041,clickbait,ihsg diprediksi lanjutkan penguatan pilih saham,6,6.428571429,0.14285714300000002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14042,14042,non-clickbait,songkolo olahan ketan hitam khas sulawesi selatan,7,6.142857143,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14043,14043,clickbait,opini publik,2,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14044,14044,non-clickbait,rusia luncurkan kapal perang pemecah es patroli arktik,8,5.4,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14045,14045,non-clickbait,pengamat kelanjutan proyek jalan berbayar jakarta,6,7.125,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14046,14046,non-clickbait,peringkat kemudahan berbisnis stagnan kemenkeu klaim perbaikan,7,7.375,0.125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14047,14047,non-clickbait,guardiola akui manchester city alami periode buruk,7,6.285714286,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14048,14048,non-clickbait,provokator bentrokan jembatan bongkaran tanah abang ditangkap,7,6.777777778,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14049,14049,non-clickbait,pangdam cenderawasih buru kkb penembakan tukang ojek intan jaya,9,5.545454545,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14050,14050,non-clickbait,ihsg diprediksi reli kisaran,4,5.4,0.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14051,14051,non-clickbait,anggota parlemen jerman usir tentara as,6,5.666666667,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14052,14052,non-clickbait,indonesia masuk top negara terbaik investasi,6,6.285714286,0.14285714300000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14053,14053,non-clickbait,preview psg vs real madrid duel kelas berat laga pembuka,10,4.454545455,0.090909091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14054,14054,clickbait,tyson fury pensiun gypsy king,5,4.545454545,0.545454545,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14055,14055,clickbait,berburu mobil idaman pameran hot deals carnival,7,5.375,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14056,14056,clickbait,icw dewan pengawas perlambat kinerja kpk,6,5.5,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14057,14057,non-clickbait,kudapan tradisional pukis kaya topping khas solo,7,6.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14058,14058,clickbait,pura pura test drive pria bawa kabur jual honda jazz,10,4.083333333,0.166666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14059,14059,non-clickbait,rusia prihatin as kirim pasukan jaga ladang minyak suriah,9,5.4,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14060,14060,non-clickbait,panglima tinjau jembatan holtekamp diresmikan presiden jokowi,7,7.0,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14061,14061,non-clickbait,antusiasme pengunjung pekan giias medan,5,6.0,0.28571428600000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14062,14062,clickbait,david price hipnotis derek chisora selemah kucing,7,5.875,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14063,14063,non-clickbait,polisi pa bintang iklan produk pakaian,6,5.333333333,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14064,14064,non-clickbait,harga emas antam pekan melesat rp gram,7,4.555555556,0.222222222,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14065,14065,clickbait,asyik g dragon big bang wajib militer cepat,8,4.7,0.2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14066,14066,non-clickbait,hujan lebat picu banjir jepang orang tewas,7,4.75,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14067,14067,non-clickbait,parade ratusan mobil listrik minggu besok ruas jalan ditutup,9,5.272727273,0.181818182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14068,14068,non-clickbait,tukang ojek tewas ditembak kkb intan jaya,7,4.625,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14069,14069,non-clickbait,hanura kecewa kue kekuasaan,4,5.333333333,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14070,14070,non-clickbait,cabor atletik panahan karate ditarget emas menpora sanggup ya,9,5.6,0.1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14071,14071,non-clickbait,drainase buruk penyebab wilayah kota medan tergenang air,8,5.727272727000001,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14072,14072,non-clickbait,memulihkan kondisi fungsi keluarga,4,6.8,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14073,14073,non-clickbait,kapal pesiar gaya hidup,4,5.333333333,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14074,14074,non-clickbait,desainer tampilkan busana terinspirasi skoliosis operasi plastik,7,7.222222222,0.222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14075,14075,non-clickbait,kemarau ratusan warga kuningan rebutan air bersih,7,5.75,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14076,14076,non-clickbait,liverpool kalah klopp napoli berpeluang juara liga champions,8,6.625,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14077,14077,non-clickbait,pan tegaskan mitra pemerintah oposisi,5,6.125,0.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14078,14078,clickbait,penyebab musim hujan mundur november,5,5.375,0.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14079,14079,non-clickbait,peneliti klaim temukan zat pencipta usul alam semesta,8,5.555555556,0.111111111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14080,14080,non-clickbait,catatan menyilaukan real madrid lawan klub prancis,7,6.285714286,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14081,14081,non-clickbait,marquez tercepat fp kualifikasi ditunda minggu,6,6.142857143,0.14285714300000002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14082,14082,clickbait,identitas selebritas ditangkap polda jatim prostitusi terkuak,7,7.0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14083,14083,non-clickbait,tyler perry sukses peran madea,5,5.285714286,0.28571428600000004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14084,14084,non-clickbait,produk audio soul electronics goda konsumen penikmat musik,8,6.1111111110000005,0.111111111,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14085,14085,non-clickbait,pasca serangan kilang minyak saudi ancaman skenario militer menghantui,9,6.888888889,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14086,14086,non-clickbait,pekan oktober nilai kapitalisasi pasar rp triliun,7,5.555555556,0.222222222,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14087,14087,clickbait,identitas pelajar smp budaya jakarta tewas tenggelam baduy,8,5.333333333,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14088,14088,non-clickbait,intel jerman iran berusaha dapatkan senjata pemusnah massal,8,6.333333333,0.111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14089,14089,non-clickbait,silaturahmi airlangga undangan penghargaan khusus jk,6,7.75,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14090,14090,non-clickbait,instrumenta hadirkan irisan praktik seni media fiksi ilmiah,8,6.1111111110000005,0.111111111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14091,14091,non-clickbait,peduli lingkungan parade busana tmii limbah barang bekas,8,6.222222222,0.111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14092,14092,non-clickbait,memasuki puncak kemarau bmkg prediksi suhu surabaya derajat,8,6.222222222,0.111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14093,14093,non-clickbait,modus pemesanan prostitusi online libatkan selebritas jakarta batu jatim,9,6.363636364,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14094,14094,non-clickbait,kalsel raih nominator terbaik amh,5,5.8,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14095,14095,non-clickbait,khas lezatnya iga gongso warisan keluarga,6,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14096,14096,clickbait,yuk perhatikan asupan hamil anak anak,6,4.75,0.25,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14097,14097,non-clickbait,orang korban bentrokan tanah abang alami luka parah,8,4.909090909,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14098,14098,non-clickbait,rival politik masuk kabinet pengamat pemilu,6,5.0,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14099,14099,non-clickbait,messi merindukan trofi piala dunia,5,6.0,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14100,14100,non-clickbait,as sanksi menteri keamanan zimbabwe,5,6.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14101,14101,clickbait,harapan smartfren menkominfo,3,6.833333333,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14102,14102,clickbait,november berlaku penyesuaian tarif tol tarif tol tomang cikupa,9,5.545454545,0.181818182,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14103,14103,non-clickbait,ceraikan taiwan pm kepulauan solomon ditolak wapres as,8,5.875,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14104,14104,non-clickbait,karolina pliskova dongkel takhta nomor ashleigh barty,7,6.375,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14105,14105,non-clickbait,wall street s p cetak rekor diterpa angin segar perang dagang,11,4.538461538,0.153846154,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14106,14106,non-clickbait,bongkar uang palsu polres mataram raih penghargaan bi,8,5.5,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14107,14107,non-clickbait,hasil lengkap pertandingan nba sabtu wib,6,5.833333333,0.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14108,14108,non-clickbait,jabar boyong penghargaan terbaik amh,5,5.428571429,0.28571428600000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14109,14109,non-clickbait,putra el chapo pimpin penyelamatan dramatis saudara tirinya,8,6.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14110,14110,clickbait,cerita warga palangkaraya akibat asap ngungsi terpaksa menghirup,8,6.5,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14111,14111,non-clickbait,kado terindah leicester mendiang vichai srivaddhanaprabha,6,8.142857142999999,0.14285714300000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14112,14112,non-clickbait,kebakaran hutan gunung ciremai hanguskan hektare lahan,7,6.857142857,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14113,14113,non-clickbait,jw marriott jakarta gelar cake mixing ceremony,7,5.875,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14114,14114,non-clickbait,jabar raih penghargaan apn,4,5.166666667,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14115,14115,non-clickbait,rekor hadiah rp miliar menunggu juara tunggal final wta,9,5.222222222,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14116,14116,non-clickbait,warga vietnam diduga korban mayat truk kontainer,7,5.333333333,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14117,14117,non-clickbait,duel berdarah tidak distop tyson fury diuntungkan putusan wasit,9,6.1111111110000005,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14118,14118,non-clickbait,masngudin harumkan jabar ahm tsc,5,5.0,0.166666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14119,14119,non-clickbait,bombardir gawang southampton gol leicester cetak sejarah liga inggris,9,6.3,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14120,14120,non-clickbait,ridwan kamil uu ruzhanul ulum dwitunggal,6,5.1111111110000005,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14121,14121,non-clickbait,mengenal honda n van kei car kebutuhan komersial,8,5.1111111110000005,0.111111111,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14122,14122,non-clickbait,cari pengganti dirut mandiri inalum erick thohir kantongi nama,9,5.6363636360000005,0.181818182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14123,14123,clickbait,alasan wanita hamil makan cokelat,5,5.625,0.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14124,14124,non-clickbait,humas pemerintah aktif sebar konten positif media sosial,8,5.8,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14125,14125,non-clickbait,catatan spesial leicester permalukan southampton,5,8.0,0.166666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14126,14126,clickbait,petenis favorit final wta jadwal besok,6,4.7,0.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14127,14127,clickbait,menghindarkan anak kecanduan gawai,4,6.125,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14128,14128,non-clickbait,festival babukung lamandau targetkan wisatawan,5,8.4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14129,14129,non-clickbait,korban tewas aksi demonstrasi irak bertambah,6,5.75,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14130,14130,non-clickbait,iannone tabrak seekor kanguru sirkuit phillip island,7,6.0,0.222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14131,14131,non-clickbait,papua mendagri prioritaskan sinkronisasi program sasaran,6,7.1111111110000005,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14132,14132,non-clickbait,perundingan damai as taliban runtuh pakistan kecewa berat,8,6.25,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14133,14133,non-clickbait,ipex target titik peningkatan pasar properti indonesia,7,6.333333333,0.222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14134,14134,non-clickbait,perang bintang petenis cantik dunia guncang final wta,8,5.75,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14135,14135,non-clickbait,hakim as validasi penyelidikan pemakzulan trump,6,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14136,14136,non-clickbait,rudy halim jabat chief operating officer pt lippo karawaci tbk,10,5.3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14137,14137,clickbait,fakta fakta tulang manusia,4,6.0,0.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14138,14138,clickbait,tikaman mengerikan radikalisme,3,9.333333332999999,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14139,14139,non-clickbait,paramedis hong kong gabung protes anti pemerintah,7,6.142857143,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14140,14140,non-clickbait,dominasi terputus vinales tercepat fp,5,5.714285714,0.28571428600000004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14141,14141,clickbait,resep goreng sayap ayam gurih renyah,6,5.166666667,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14142,14142,non-clickbait,poin poin berubah revisi uu kpk,6,4.666666667,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14143,14143,non-clickbait,ashleigh barty finis no dunia porsche cayenne coupe,8,5.444444444,0.111111111,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14144,14144,clickbait,orang tua wajib dampak buruk gadget anak,7,5.333333333,0.222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14145,14145,non-clickbait,diduga depresi pemuda kediri gantung kosan,6,5.222222222,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14146,14146,non-clickbait,gantikan johnny plate taufik basari ketua fraksi nasdem mpr,9,5.727272727000001,0.181818182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14147,14147,non-clickbait,sukses comeback jojo duel klasik vs viktor axelsen semifinal,9,5.4,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14148,14148,non-clickbait,preview lecce vs juventus tuan rumah limbung,7,5.428571429,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14149,14149,non-clickbait,preview atletico madrid vs juventus sarat nuansa dendam,8,6.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14150,14150,clickbait,tips menyehatkan tulang meminimalisir penyakit,5,7.833333333,0.166666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14151,14151,clickbait,setop mabuk pencabulan pastor rusia semprotkan air suci pesawat,9,5.6363636360000005,0.181818182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14152,14152,non-clickbait,termuda berpengalaman angela diyakini genjot wisatawan,6,7.0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14153,14153,non-clickbait,sedan hitam seruduk lobi gedung trump,6,5.428571429,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14154,14154,clickbait,disergap geng bersenjata wali kota bos narkoba filipina dieksekusi,9,6.444444444,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14155,14155,non-clickbait,kpk harap menteri kabinet indonesia maju buktikan kinerja secepatnya,9,6.2,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14156,14156,clickbait,langkah smartfren siapkan jaringan g indonesia,6,6.142857143,0.14285714300000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14157,14157,non-clickbait,hakim meksiko bebaskan anggota kartel narkoba ditangkap,7,6.333333333,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14158,14158,non-clickbait,tekan kecelakaan kerja utomodeck kenalkan konsep integrated safety,8,7.375,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14159,14159,non-clickbait,ditjenpas bnpt bahas napi teroris dirjenpas perhatian khusus,8,5.909090909,0.272727273,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14160,14160,clickbait,melahirkan generasi gemar membaca,4,6.833333333,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14161,14161,non-clickbait,perusahaan teknologi bersaing kembangkan komputer kuantum,6,8.666666667000001,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14162,14162,non-clickbait,pemkot jaktim pasang pasang besi pembatas jalan meter,8,6.1111111110000005,0.111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14163,14163,non-clickbait,dukung pembangunan nasional penguatan jabatan fungsional,6,8.142857142999999,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14164,14164,non-clickbait,sumur lapangan mandu produksi gas mmscfd,6,5.125,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14165,14165,clickbait,sms menyayat hati terduga korban kontainer mayat inggris,8,5.666666667,0.111111111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14166,14166,non-clickbait,preview atletico madrid vs athletic bilbao putus catatan buruk,9,6.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14167,14167,non-clickbait,resmi mendaftar lilis komariah mantap pimpin rei banten,8,6.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14168,14168,non-clickbait,fadel mohammad dorong bupati gorontalo,5,6.571428571,0.28571428600000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14169,14169,non-clickbait,pacu umkm digital berbasis pesantren pemerintah gandeng bukalapak,8,7.25,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14170,14170,non-clickbait,usul hidup suku anak sumatera,5,4.3,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14171,14171,non-clickbait,preview manchester city vs aston villa rekor the citizens dominan,10,5.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14172,14172,clickbait,lakukan fit cuaca panas ekstrem,5,4.454545455,0.545454545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14173,14173,non-clickbait,uea susul saudi gabung koalisi maritim bentukan as,8,5.375,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14174,14174,non-clickbait,pln dorong penggunaan kendaraan listrik karnaval jakarta langit biru,9,6.5,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14175,14175,non-clickbait,barisan bus jadul konsep museum hino,6,4.666666667,0.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
