,label,p_title,sent_length,word_length,Stops_ratio,Num_Punctuation,category_Berita,category_Ekonomi&Bisnis,category_Lain,category_Lifestyle,category_Olahraga,category_Otomotif,category_Religi,category_Selebriti&Entertainment,category_Teknologi,source_Kompas.com,source_detik.com,source_fimela.com,source_kapanlagi.com,source_liputan6.com,source_okezone.com,source_posmetro-medan.com,source_republika.co.id,source_sindonews.com,source_tempo.co,source_tribunnews.com,source_wowkeren.com
10147,clickbait,revisi uu kpk jaksa agung disesuaikan dengan kebutuhan,8,5.875,0.125,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10148,clickbait,panglima tni pesawat c dikirim lagi atasi kebakaran hutan di sumatera,11,5.3636363639999995,0.181818182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10149,clickbait,bmkg jayapura diguncang gempa hari ini,6,5.5,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10150,clickbait,agus rahardjo kami tidak pernah tahu isi revisi uu kpk,10,4.5,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10151,clickbait,agus rahardjo kami serahkan tanggung jawab pengelolaan kpk ke presiden,10,6.1,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10152,clickbait,disindir hilang setelah masuk istana ini komentar teten masduki hingga johan budi,12,5.833333333,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10153,non-clickbait,wakapolri penanganan karhutla tak hanya melalui pemadaman,7,7.285714286,0.428571429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10154,non-clickbait,wiranto modus baru pembakaran hutan karena motif politik,8,6.125,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10155,clickbait,cepat kirim surat presiden revisi uu kpk ke dpr ini alasan jokowi,12,4.5,0.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10156,clickbait,irjen firli terpilih jadi ketua kpk ini kata polri,9,4.666666667,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10157,non-clickbait,ribuan smp di jateng jadi pilot project gerakan menabung nasional ojk,11,5.3636363639999995,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10158,non-clickbait,komisioner minta jokowi ajak bahas revisi undang undang kpk,9,5.666666667,0.111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10159,clickbait,direktur gratifikasi kpk bisa seperti macan ompong,7,6.285714286,0.28571428600000004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10160,non-clickbait,masyarakat peduli hukum gelar aksi dukung revisi uu kpk di depan istana,12,5.0,0.166666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10161,non-clickbait,menaker minta bantuan petugas desmigratif untuk pendataan pekerja migran,9,7.1111111110000005,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10162,clickbait,staf khusus bpip seharusnya tak ada lagi namanya daerah miskin,10,5.3,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10163,non-clickbait,sekjen pdip minta pimpinan baru kpk buktikan diri lewat kinerja,10,5.4,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10164,non-clickbait,anies ancam tutup pabrik keluarkan asap lebihi ambang batas,9,5.666666667,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10165,non-clickbait,kpk dinilai tak dapat dilumpuhkan hanya dari satu pimpinan,9,5.555555556,0.5555555560000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10166,clickbait,kronologi demo di gedung kpk berujung ricuh,7,5.285714286,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10167,non-clickbait,dpr dan pemerintah sepakat pembahasan revisi uu md dibawa ke rapat paripurna,12,5.416666667,0.166666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10168,non-clickbait,bnp tki raih peringkat iii di konferensi eps seoul korsel,10,4.8,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10169,non-clickbait,tni dan relawan berjibaku bersihkan gunungan sampah di sungai kalibaru bogor,11,6.0,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10170,clickbait,polemik pimpinan baru kpk wiranto buktikan kinerjanya bagaimana,8,7.0,0.25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10171,non-clickbait,hasil observasi anjing bima aryo yang gigit art hingga tewas,10,5.1,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10172,non-clickbait,polri pastikan firli dimutasi sebagai kapolda sebelum dilantik jadi ketua kpk,11,6.090909091,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10173,clickbait,bj habibie dalam kenangan,4,5.5,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10174,non-clickbait,polisi tembakkan gas air mata massa pendukung revisi uu kpk tetap bertahan,12,5.25,0.083333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10175,non-clickbait,demo dukung revisi uu kpk rusuh massa bakar karangan bunga,10,4.9,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10176,non-clickbait,jadi anggota dpr terpilih johan budi pamit dari staf khusus presiden,11,5.272727273,0.181818182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10177,clickbait,video kebakaran gudang alat alat pernikahan,6,6.333333333,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10178,non-clickbait,kiec bangun water close untuk cegah penyakit di cilegon,9,5.222222222,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10179,non-clickbait,sisa puing aksi rusuh logo kpk terbuka hingga bunga untuk firli,11,4.818181818,0.181818182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10180,non-clickbait,massa rusuh karena merasa dihalangi bertemu pimpinan kpk,8,6.125,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10181,non-clickbait,konvensi pdip tangsel diharapkan munculkan calon pemimpin berkualitas,8,7.75,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10182,non-clickbait,korlantas polri taman lalu lintas cibubur beri pemahaman keselamatan anak sejak dini,12,6.083333333,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10183,non-clickbait,jokowi setuju pegawai kpk jadi asn,6,4.833333333,0.166666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10184,non-clickbait,masinton pdip sarankan wadah pegawai kpk diisi dari asn,9,5.222222222,0.111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10185,non-clickbait,polda metro jaya serahkan nunung dan suami ke kejaksaan,9,5.222222222,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10186,clickbait,ini rincian kekayaan pimpinan kpk periode,6,6.0,0.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10187,clickbait,pemprov gandeng perusahaan aplikasi untuk selesaikan masalah di jakarta,9,7.0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10188,clickbait,fahri hamzah wadah pegawai kpk seharusnya dibubarkan,7,6.571428571,0.14285714300000002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10189,clickbait,sosok thareq kemal yang curi perhatian saat bj habibie meninggal dunia,11,5.454545455,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10190,clickbait,tak diberi utang putra pedangdut elvy sukaesih mengamuk di warung rokok,11,5.545454545,0.272727273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10191,non-clickbait,menpora harap delegasi pemuda indonesia promosikan olahraga dan budaya di jepang,11,6.3636363639999995,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10192,non-clickbait,pimpinan baru kpk di mata icw,6,4.0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10193,non-clickbait,kapolri pimpin serah terima jabatan kapolda ntt dan kapolda sulsel,10,5.7,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10194,clickbait,wakil ketua kpk saut situmorang mundur ini kata jokowi,9,5.1111111110000005,0.222222222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10195,clickbait,menpora senang luis leeds akan memilih indonesia jika tampil di formula,11,5.545454545,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10196,clickbait,minimalisasi penyalahgunaan wewenang jokowi penyadapan kpk izin dewan pengawas,9,7.777777778,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10197,clickbait,jokowi uu kpk berumur tahun sehingga perlu penyempurnaan tapi,9,5.8888888889999995,0.333333333,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10198,clickbait,ini poin yang ditolak jokowi dalam revisi uu kpk,9,4.444444444,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10199,clickbait,video tak boleh ngutang di warung putra elvy sukaesih ngamuk,10,5.1,0.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10200,clickbait,ini penyebab jamaah tertipu penggunaan visa non haji,8,5.625,0.125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10201,non-clickbait,balita di bogor tewas dengan luka lebam ibu tiri ditetapkan tersangka,11,5.3636363639999995,0.272727273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10202,clickbait,demi keadilan pria ini habiskan rp juta lawan denda tilang rp juta,12,4.583333333,0.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10203,non-clickbait,claudia emanuela santoso harumkan indonesia di the voice of germany,10,5.8,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10204,non-clickbait,kalah saing di monza bottas akui ketangguhan leclerc,8,5.625,0.125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10205,non-clickbait,afc solidarity cup jadi jalur alternatif timnas indonesia ke piala asia,11,5.545454545,0.181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10206,non-clickbait,bertitel edisi khusus vespa sprint carbon dibanderol rp juta,9,5.777777778,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10207,non-clickbait,finis ke di motogp san marino zarco cukup puas,9,4.222222222,0.333333333,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10208,non-clickbait,rodgers akui kesulitan jaga maddison dari kejaran man united,9,5.777777778,0.111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10209,clickbait,titi dj borong peserta blind audition the voice indonesia di episode,11,5.272727273,0.090909091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10210,clickbait,sukses di riri muha hadirkan lagu,6,4.666666667,0.166666667,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10211,clickbait,memopulerkan fesyen ramah lingkungan untuk pria bakal jadi tren ya,10,5.7,0.3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10212,clickbait,koleksi mobil menpora imam nahrawi termurah rp juta,8,5.5,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10213,non-clickbait,mobil listrik ciptaan mahasiswa ums siap bertarung di kmhe,9,5.555555556,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10214,clickbait,lolos ke babak kedua rinov pitha ingin lebih jaga fokus,10,4.6,0.4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10215,non-clickbait,bpk temukan pemborosan rp miliar oleh pln,7,5.0,0.14285714300000002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10216,clickbait,asyik joget nikita mirzani tepergok tak kenakan,7,5.857142857,0.14285714300000002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10217,clickbait,kemenhub dapat tambahan anggaran rp miliar di ini rinciannya,9,5.777777778,0.333333333,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10218,non-clickbait,mane dan salah cetak gol liverpool tumpas newcastle,8,5.5,0.125,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10219,non-clickbait,tiga setia gara alami kdrt di as pemerintah beri bantuan hukum,11,4.727272727,0.272727273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10220,non-clickbait,bangun budaya tertib berlalu lintas korlantas polri datangi mal,9,6.1111111110000005,0.111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10221,clickbait,jokowi tinjau penanganan karhutla riau wali kota pekanbaru malah ke kanada,11,5.818181817999999,0.181818182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10222,non-clickbait,mayat pria ditemukan di sorong penuh luka tusuk,8,5.0,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10223,clickbait,aktivis ham hs dillon meninggal kpk sampaikan belasungkawa,8,6.375,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10224,non-clickbait,jokowi jangan sampai karhutla ganggu penerbangan,6,7.166666667,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10225,non-clickbait,minimalisir uji kir palsu pemprov dki luncurkan simpel pkb,9,5.555555556,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10226,non-clickbait,uu ajak konsultan untuk akselerasi pembangunan jawa barat,8,6.25,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10227,non-clickbait,indonesia beri prioritas impor beras hingga daging kerbau dari india,10,5.9,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10228,non-clickbait,menpar arief yahya pastikan pulau komodo batal ditutup,8,5.875,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10229,non-clickbait,irjen firli bahuri terpilih jadi ketua kpk dpr dia harus berhenti dari polisi,13,5.0,0.307692308,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10230,clickbait,punya gigi gingsul bahaya atau tidak,6,5.166666667,0.333333333,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10231,non-clickbait,komisi iv dpr dukung ruu sistem budidaya,7,4.8571428569999995,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10232,non-clickbait,antasari azhar anggap pimpinan kpk tidak dewasa,7,5.857142857,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10233,non-clickbait,bea cukai rangkul akuntan indonesia tangani proses bisnis lintas negara,10,6.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10234,non-clickbait,revisi uu dinilai untuk sempurnakan dan kuatkan kpk,8,5.5,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10235,non-clickbait,bea cukai dan klhk kembalikan limbah plastik bercampur limbah beracun ke negara asal,13,5.538461538,0.23076923100000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10236,clickbait,heboh ajakan pancing hujan dengan baskom air garam ini penjelasan bmkg,11,5.454545455,0.181818182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10237,clickbait,pendarahan lucinta luna kaget dengar hasil usg,7,5.714285714,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10238,non-clickbait,leclerc antusias sambut f gp singapura,6,5.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10239,non-clickbait,karhutla riau wiranto tak separah seperti yang diberitakan,8,6.375,0.375,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10240,clickbait,miris anak di bawah umur ikut demo dukung revisi uu kpk,11,4.090909091,0.272727273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10241,clickbait,warna rambut lagi hits di instagram coba yuk,8,4.625,0.25,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10242,clickbait,unggah foto lidah panjang di media sosial selebgram ini dibayar rp juta per konten,14,4.928571429,0.28571428600000004,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10243,non-clickbait,menpora imam nahrawi mangkir kali sebelum jadi tersangka,8,6.125,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10244,non-clickbait,menteri basuki usul anggaran rumah subsidi ditambah rp triliun,9,6.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10245,non-clickbait,touring negara mobil listrik bikinan tiongkok pecahkan rekor dunia,9,6.444444444,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10246,non-clickbait,timnas indonesia u unggul telak atas mariana utara di babak pertama,11,5.181818182,0.272727273,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10247,non-clickbait,young scientist competition untuk tingkatkan literasi dan bangun karakter generasi muda,11,7.0,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10248,non-clickbait,pencarian pesawat twin otter yang hilang kontak di papua dilanjutkan besok,11,5.818181817999999,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10249,non-clickbait,kisah mahasiswa tunarungu ugm yang berhasil selesaikan kuliahnya,8,7.125,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10250,non-clickbait,atasi kabut asap operasi teknologi modifikasi cuaca diperluas ke kalimantan,10,6.6,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10251,clickbait,ini isi peternakan mewah milik raja minyak pickens seharga rp triliun,11,5.3636363639999995,0.090909091,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10252,non-clickbait,mantan wali kota cimahi itoc tochija meninggal dunia,8,5.625,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10253,non-clickbait,bersama band arah tanta ginting hadirkan single kedua,8,5.75,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10254,non-clickbait,jumpa juventus pelatih fiorentina tuai hasil manis,7,6.285714286,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10255,non-clickbait,kpk serahkan mandat ke jokowi antasari jangan lari dari tanggung jawab,11,5.454545455,0.363636364,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10256,clickbait,jenis air dalam islam tak semua bisa untuk bersuci,9,4.666666667,0.5555555560000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10257,non-clickbait,lagi massa pendukung revisi uu demo di gedung kpk,9,4.555555556,0.222222222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10258,non-clickbait,rizki della menuju final vietnam open anggia pia gugur,9,5.1111111110000005,0.111111111,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10259,clickbait,inter siap terkam milan di,5,4.4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10260,clickbait,artis yang melepas hijab sehingga menimbulkan kontroversi,7,7.285714286,0.28571428600000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10261,clickbait,potret kedekatan mayangsari dengan putri semata wayang mirip anak kembar,10,6.3,0.3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10262,clickbait,dion wiyoko kaget lihat badan kekar laura basuki di film susi susanti love all,14,4.6428571430000005,0.071428571,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10263,non-clickbait,cukai naik penyerapan cengkeh akan turun,6,5.833333333,0.333333333,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10264,non-clickbait,terdampak karhutla menpar tour de siak terancam batal,8,5.75,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10265,non-clickbait,jadi tersangka kpk istana imam nahrawi otomatis mundur sebagai menpora,10,6.1,0.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10266,non-clickbait,imam nahrawi dari sekjen pkb menpora era jokowi hingga terjerumus korupsi,11,5.727272727000001,0.181818182,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10267,non-clickbait,kemenpar pariwisata indonesia,3,9.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10268,clickbait,imam nahrawi sempat bekukan pssi namun royal soal bonus,9,5.222222222,0.333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10269,non-clickbait,fitur whatsapp verifikasi dua langkah perkuat keamanan informasi,8,7.125,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10270,clickbait,gadaikan bpkb mobil majikan sopir pribadi dijebloskan ke penjara,9,6.222222222,0.111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10271,non-clickbait,dpr dan pemerintah sepakat revisi kuhp segera diparipurnakan,8,6.625,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10272,non-clickbait,yia beroperasi menpar yakin target sejuta wisman ke borobudur tercapai,10,6.1,0.2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10273,non-clickbait,lola amaria hadirkan bahasa jawa dan kebhinekaan dalam film detik,10,5.6,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10274,non-clickbait,crutchlow ungkap kekhawatirannya di motogp san marino,7,6.714285714,0.28571428600000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10275,clickbait,gerakan simpel untuk atasi mata lelah,6,5.333333333,0.166666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10276,non-clickbait,pembangunan ibu kota baru akan lebih cepat dari bsd dan bintaro,11,4.818181818,0.545454545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10277,non-clickbait,pkb hormati kpk tetapkan menpora imam nahrawi tersangka suap,9,5.777777778,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10278,non-clickbait,menpora imam nahrawi tersangka tahun prestasi olahraga indonesia amburadul,9,7.333333333,0.111111111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10279,non-clickbait,wiranto keberadaan dewan pengawas lebih menjamin legitimasi kpk,8,7.0,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10280,clickbait,skak pengusaha properti sri mulyani kapan bisa tumbuh,8,5.75,0.25,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10281,non-clickbait,pkb akan beri bantuan hukum pada menpora imam nahrawi,9,5.0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10282,clickbait,ibu kota baru gunakan tanah milik konglomerat sukanto tanoto,9,5.777777778,0.333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10283,clickbait,dipukuli marsha timoty dan susan bachtiar celana jefri nichol sobek,10,5.8,0.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10284,clickbait,makan buah apel setiap hari hal ajaib ini bakal terjadi pada tubuhmu,12,4.75,0.583333333,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10285,clickbait,cerita pria jepang yang menikahi karakter animasi,7,6.142857143,0.14285714300000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10286,clickbait,pengakuan seorang jangan menjadi seperti saya,6,6.666666667,0.833333333,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10287,non-clickbait,liburan weekend berkendara jauh perhatikan waktu istirahat ideal bagi sopir,10,6.6,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10288,non-clickbait,vinales nilai yamaha mulai mengejar ketertinggalannya,6,8.0,0.166666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10289,clickbait,viral kambing hutan sumatera terlihat di gunung dempo,8,5.75,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10290,non-clickbait,ternyata cukai rokok untuk tambal sulam tarif yang tak naik di,11,4.727272727,0.545454545,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10291,clickbait,kerja keras saja tidak cukup ini amalan agar cepat kaya,10,4.6,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10292,clickbait,rentetan kontroversi iringi perjalanan atta halilintar jadi raja youtube asia,10,6.8,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
